,中华人民共和国,0,,1645349604927082496,0,0,,1,7270
513337000000,稻城县,3,,1645350224555806736,0,0,1645349703782633479,5626,5627
513338000000,得荣县,3,,1645350224555806737,0,0,1645349703782633479,5628,5629
513401000000,西昌市,3,,1645350226954948608,0,0,1645349703782633480,5632,5633
513402000000,会理市,3,,1645350226954948609,0,0,1645349703782633480,5634,5635
513422000000,木里藏族自治县,3,,1645350226954948610,0,0,1645349703782633480,5636,5637
513423000000,盐源县,3,,1645350226954948611,0,0,1645349703782633480,5638,5639
513424000000,德昌县,3,,1645350226954948612,0,0,1645349703782633480,5640,5641
513426000000,会东县,3,,1645350226954948613,0,0,1645349703782633480,5642,5643
513427000000,宁南县,3,,1645350226954948614,0,0,1645349703782633480,5644,5645
513428000000,普格县,3,,1645350226954948615,0,0,1645349703782633480,5646,5647
513429000000,布拖县,3,,1645350226954948616,0,0,1645349703782633480,5648,5649
513430000000,金阳县,3,,1645350226954948617,0,0,1645349703782633480,5650,5651
513431000000,昭觉县,3,,1645350226954948618,0,0,1645349703782633480,5652,5653
513432000000,喜德县,3,,1645350226954948619,0,0,1645349703782633480,5654,5655
513433000000,冕宁县,3,,1645350226954948620,0,0,1645349703782633480,5656,5657
513434000000,越西县,3,,1645350226954948621,0,0,1645349703782633480,5658,5659
513435000000,甘洛县,3,,1645350226954948622,0,0,1645349703782633480,5660,5661
513436000000,美姑县,3,,1645350226954948623,0,0,1645349703782633480,5662,5663
513437000000,雷波县,3,,1645350226954948624,0,0,1645349703782633480,5664,5665
520101000000,市辖区,3,,1645350229358284800,0,0,1645349708320870400,5670,5671
520102000000,南明区,3,,1645350229358284801,0,0,1645349708320870400,5672,5673
520103000000,云岩区,3,,1645350229358284802,0,0,1645349708320870400,5674,5675
520111000000,花溪区,3,,1645350229358284803,0,0,1645349708320870400,5676,5677
520112000000,乌当区,3,,1645350229358284804,0,0,1645349708320870400,5678,5679
520113000000,白云区,3,,1645350229358284805,0,0,1645349708320870400,5680,5681
520115000000,观山湖区,3,,1645350229358284806,0,0,1645349708320870400,5682,5683
520121000000,开阳县,3,,1645350229358284807,0,0,1645349708320870400,5684,5685
520122000000,息烽县,3,,1645350229358284808,0,0,1645349708320870400,5686,5687
520123000000,修文县,3,,1645350229358284809,0,0,1645349708320870400,5688,5689
520181000000,清镇市,3,,1645350229358284810,0,0,1645349708320870400,5690,5691
520201000000,钟山区,3,,1645350231174418432,0,0,1645349708320870401,5694,5695
520203000000,六枝特区,3,,1645350231178612736,0,0,1645349708320870401,5696,5697
520204000000,水城区,3,,1645350231178612737,0,0,1645349708320870401,5698,5699
520281000000,盘州市,3,,1645350231178612738,0,0,1645349708320870401,5700,5701
520301000000,市辖区,3,,1645350232407543808,0,0,1645349708320870402,5704,5705
520302000000,红花岗区,3,,1645350232407543809,0,0,1645349708320870402,5706,5707
520303000000,汇川区,3,,1645350232407543810,0,0,1645349708320870402,5708,5709
520304000000,播州区,3,,1645350232407543811,0,0,1645349708320870402,5710,5711
520322000000,桐梓县,3,,1645350232407543812,0,0,1645349708320870402,5712,5713
520323000000,绥阳县,3,,1645350232407543813,0,0,1645349708320870402,5714,5715
520324000000,正安县,3,,1645350232407543814,0,0,1645349708320870402,5716,5717
520325000000,道真仡佬族苗族自治县,3,,1645350232407543815,0,0,1645349708320870402,5718,5719
520326000000,务川仡佬族苗族自治县,3,,1645350232407543816,0,0,1645349708320870402,5720,5721
520327000000,凤冈县,3,,1645350232407543817,0,0,1645349708320870402,5722,5723
520328000000,湄潭县,3,,1645350232407543818,0,0,1645349708320870402,5724,5725
520329000000,余庆县,3,,1645350232407543819,0,0,1645349708320870402,5726,5727
520330000000,习水县,3,,1645350232407543820,0,0,1645349708320870402,5728,5729
520381000000,赤水市,3,,1645350232407543821,0,0,1645349708320870402,5730,5731
520382000000,仁怀市,3,,1645350232411738112,0,0,1645349708320870402,5732,5733
520401000000,市辖区,3,,1645350234462752768,0,0,1645349708320870403,5736,5737
520402000000,西秀区,3,,1645350234462752769,0,0,1645349708320870403,5738,5739
520403000000,平坝区,3,,1645350234462752770,0,0,1645349708320870403,5740,5741
520422000000,普定县,3,,1645350234462752771,0,0,1645349708320870403,5742,5743
520423000000,镇宁布依族苗族自治县,3,,1645350234462752772,0,0,1645349708320870403,5744,5745
520424000000,关岭布依族苗族自治县,3,,1645350234462752773,0,0,1645349708320870403,5746,5747
520425000000,紫云苗族布依族自治县,3,,1645350234462752774,0,0,1645349708320870403,5748,5749
520501000000,市辖区,3,,1645350235943342080,0,0,1645349708320870404,5752,5753
520502000000,七星关区,3,,1645350235943342081,0,0,1645349708320870404,5754,5755
520521000000,大方县,3,,1645350235943342082,0,0,1645349708320870404,5756,5757
520523000000,金沙县,3,,1645350235943342083,0,0,1645349708320870404,5758,5759
520524000000,织金县,3,,1645350235943342084,0,0,1645349708320870404,5760,5761
520525000000,纳雍县,3,,1645350235943342085,0,0,1645349708320870404,5762,5763
520526000000,威宁彝族回族苗族自治县,3,,1645350235943342086,0,0,1645349708320870404,5764,5765
520527000000,赫章县,3,,1645350235943342087,0,0,1645349708320870404,5766,5767
520581000000,黔西市,3,,1645350235943342088,0,0,1645349708320870404,5768,5769
520601000000,市辖区,3,,1645350237579120640,0,0,1645349708320870405,5772,5773
520602000000,碧江区,3,,1645350237579120641,0,0,1645349708320870405,5774,5775
520603000000,万山区,3,,1645350237579120642,0,0,1645349708320870405,5776,5777
520621000000,江口县,3,,1645350237579120643,0,0,1645349708320870405,5778,5779
520622000000,玉屏侗族自治县,3,,1645350237579120644,0,0,1645349708320870405,5780,5781
520623000000,石阡县,3,,1645350237579120645,0,0,1645349708320870405,5782,5783
520624000000,思南县,3,,1645350237579120646,0,0,1645349708320870405,5784,5785
520625000000,印江土家族苗族自治县,3,,1645350237579120647,0,0,1645349708320870405,5786,5787
520626000000,德江县,3,,1645350237579120648,0,0,1645349708320870405,5788,5789
520627000000,沿河土家族自治县,3,,1645350237579120649,0,0,1645349708320870405,5790,5791
520628000000,松桃苗族自治县,3,,1645350237579120650,0,0,1645349708320870405,5792,5793
522301000000,兴义市,3,,1645350239571415040,0,0,1645349708320870406,5796,5797
522302000000,兴仁市,3,,1645350239571415041,0,0,1645349708320870406,5798,5799
522323000000,普安县,3,,1645350239571415042,0,0,1645349708320870406,5800,5801
522324000000,晴隆县,3,,1645350239571415043,0,0,1645349708320870406,5802,5803
522325000000,贞丰县,3,,1645350239571415044,0,0,1645349708320870406,5804,5805
522326000000,望谟县,3,,1645350239571415045,0,0,1645349708320870406,5806,5807
522327000000,册亨县,3,,1645350239571415046,0,0,1645349708320870406,5808,5809
522328000000,安龙县,3,,1645350239571415047,0,0,1645349708320870406,5810,5811
522601000000,凯里市,3,,1645350240942952448,0,0,1645349708320870407,5814,5815
522622000000,黄平县,3,,1645350240942952449,0,0,1645349708320870407,5816,5817
522623000000,施秉县,3,,1645350240942952450,0,0,1645349708320870407,5818,5819
522624000000,三穗县,3,,1645350240942952451,0,0,1645349708320870407,5820,5821
522625000000,镇远县,3,,1645350240942952452,0,0,1645349708320870407,5822,5823
522626000000,岑巩县,3,,1645350240942952453,0,0,1645349708320870407,5824,5825
522627000000,天柱县,3,,1645350240942952454,0,0,1645349708320870407,5826,5827
522628000000,锦屏县,3,,1645350240942952455,0,0,1645349708320870407,5828,5829
522629000000,剑河县,3,,1645350240942952456,0,0,1645349708320870407,5830,5831
522630000000,台江县,3,,1645350240942952457,0,0,1645349708320870407,5832,5833
522631000000,黎平县,3,,1645350240947146752,0,0,1645349708320870407,5834,5835
522632000000,榕江县,3,,1645350240947146753,0,0,1645349708320870407,5836,5837
522633000000,从江县,3,,1645350240947146754,0,0,1645349708320870407,5838,5839
522634000000,雷山县,3,,1645350240947146755,0,0,1645349708320870407,5840,5841
522635000000,麻江县,3,,1645350240947146756,0,0,1645349708320870407,5842,5843
522636000000,丹寨县,3,,1645350240947146757,0,0,1645349708320870407,5844,5845
522701000000,都匀市,3,,1645350243090436096,0,0,1645349708320870408,5848,5849
522702000000,福泉市,3,,1645350243094630400,0,0,1645349708320870408,5850,5851
522722000000,荔波县,3,,1645350243094630401,0,0,1645349708320870408,5852,5853
522723000000,贵定县,3,,1645350243094630402,0,0,1645349708320870408,5854,5855
522725000000,瓮安县,3,,1645350243094630403,0,0,1645349708320870408,5856,5857
522726000000,独山县,3,,1645350243094630404,0,0,1645349708320870408,5858,5859
522727000000,平塘县,3,,1645350243094630405,0,0,1645349708320870408,5860,5861
522728000000,罗甸县,3,,1645350243094630406,0,0,1645349708320870408,5862,5863
522729000000,长顺县,3,,1645350243094630407,0,0,1645349708320870408,5864,5865
522730000000,龙里县,3,,1645350243094630408,0,0,1645349708320870408,5866,5867
522731000000,惠水县,3,,1645350243094630409,0,0,1645349708320870408,5868,5869
522732000000,三都水族自治县,3,,1645350243094630410,0,0,1645349708320870408,5870,5871
530101000000,市辖区,3,,1645350244805906432,0,0,1645349711722450944,5876,5877
530102000000,五华区,3,,1645350244805906433,0,0,1645349711722450944,5878,5879
530103000000,盘龙区,3,,1645350244805906434,0,0,1645349711722450944,5880,5881
530111000000,官渡区,3,,1645350244805906435,0,0,1645349711722450944,5882,5883
530112000000,西山区,3,,1645350244805906436,0,0,1645349711722450944,5884,5885
530113000000,东川区,3,,1645350244805906437,0,0,1645349711722450944,5886,5887
530114000000,呈贡区,3,,1645350244805906438,0,0,1645349711722450944,5888,5889
530115000000,晋宁区,3,,1645350244805906439,0,0,1645349711722450944,5890,5891
530124000000,富民县,3,,1645350244805906440,0,0,1645349711722450944,5892,5893
530125000000,宜良县,3,,1645350244805906441,0,0,1645349711722450944,5894,5895
530126000000,石林彝族自治县,3,,1645350244805906442,0,0,1645349711722450944,5896,5897
530127000000,嵩明县,3,,1645350244805906443,0,0,1645349711722450944,5898,5899
530128000000,禄劝彝族苗族自治县,3,,1645350244805906444,0,0,1645349711722450944,5900,5901
530129000000,寻甸回族彝族自治县,3,,1645350244805906445,0,0,1645349711722450944,5902,5903
530181000000,安宁市,3,,1645350244805906446,0,0,1645349711722450944,5904,5905
530301000000,市辖区,3,,1645350246945001472,0,0,1645349711726645248,5908,5909
530302000000,麒麟区,3,,1645350246945001473,0,0,1645349711726645248,5910,5911
530303000000,沾益区,3,,1645350246945001474,0,0,1645349711726645248,5912,5913
530304000000,马龙区,3,,1645350246945001475,0,0,1645349711726645248,5914,5915
530322000000,陆良县,3,,1645350246945001476,0,0,1645349711726645248,5916,5917
530323000000,师宗县,3,,1645350246945001477,0,0,1645349711726645248,5918,5919
530324000000,罗平县,3,,1645350246945001478,0,0,1645349711726645248,5920,5921
530325000000,富源县,3,,1645350246945001479,0,0,1645349711726645248,5922,5923
530326000000,会泽县,3,,1645350246945001480,0,0,1645349711726645248,5924,5925
530381000000,宣威市,3,,1645350246945001481,0,0,1645349711726645248,5926,5927
530401000000,市辖区,3,,1645350248593362944,0,0,1645349711726645249,5930,5931
530402000000,红塔区,3,,1645350248593362945,0,0,1645349711726645249,5932,5933
530403000000,江川区,3,,1645350248593362946,0,0,1645349711726645249,5934,5935
530423000000,通海县,3,,1645350248593362947,0,0,1645349711726645249,5936,5937
530424000000,华宁县,3,,1645350248593362948,0,0,1645349711726645249,5938,5939
530425000000,易门县,3,,1645350248593362949,0,0,1645349711726645249,5940,5941
530426000000,峨山彝族自治县,3,,1645350248593362950,0,0,1645349711726645249,5942,5943
530427000000,新平彝族傣族自治县,3,,1645350248593362951,0,0,1645349711726645249,5944,5945
530428000000,元江哈尼族彝族傣族自治县,3,,1645350248593362952,0,0,1645349711726645249,5946,5947
530481000000,澄江市,3,,1645350248593362953,0,0,1645349711726645249,5948,5949
530501000000,市辖区,3,,1645350250375942144,0,0,1645349711726645250,5952,5953
530502000000,隆阳区,3,,1645350250375942145,0,0,1645349711726645250,5954,5955
530521000000,施甸县,3,,1645350250375942146,0,0,1645349711726645250,5956,5957
530523000000,龙陵县,3,,1645350250375942147,0,0,1645349711726645250,5958,5959
530524000000,昌宁县,3,,1645350250375942148,0,0,1645349711726645250,5960,5961
530581000000,腾冲市,3,,1645350250375942149,0,0,1645349711726645250,5962,5963
530601000000,市辖区,3,,1645350251751673856,0,0,1645349711726645251,5966,5967
530602000000,昭阳区,3,,1645350251751673857,0,0,1645349711726645251,5968,5969
530621000000,鲁甸县,3,,1645350251751673858,0,0,1645349711726645251,5970,5971
530622000000,巧家县,3,,1645350251751673859,0,0,1645349711726645251,5972,5973
530623000000,盐津县,3,,1645350251751673860,0,0,1645349711726645251,5974,5975
530624000000,大关县,3,,1645350251751673861,0,0,1645349711726645251,5976,5977
530625000000,永善县,3,,1645350251751673862,0,0,1645349711726645251,5978,5979
530626000000,绥江县,3,,1645350251751673863,0,0,1645349711726645251,5980,5981
530627000000,镇雄县,3,,1645350251751673864,0,0,1645349711726645251,5982,5983
530628000000,彝良县,3,,1645350251751673865,0,0,1645349711726645251,5984,5985
530629000000,威信县,3,,1645350251751673866,0,0,1645349711726645251,5986,5987
530681000000,水富市,3,,1645350251751673867,0,0,1645349711726645251,5988,5989
530701000000,市辖区,3,,1645350253672665088,0,0,1645349711726645252,5992,5993
530702000000,古城区,3,,1645350253676859392,0,0,1645349711726645252,5994,5995
530721000000,玉龙纳西族自治县,3,,1645350253676859393,0,0,1645349711726645252,5996,5997
530722000000,永胜县,3,,1645350253676859394,0,0,1645349711726645252,5998,5999
530723000000,华坪县,3,,1645350253676859395,0,0,1645349711726645252,6000,6001
530724000000,宁蒗彝族自治县,3,,1645350253676859396,0,0,1645349711726645252,6002,6003
530801000000,市辖区,3,,1645350255014842368,0,0,1645349711726645253,6006,6007
530802000000,思茅区,3,,1645350255019036672,0,0,1645349711726645253,6008,6009
530821000000,宁洱哈尼族彝族自治县,3,,1645350255019036673,0,0,1645349711726645253,6010,6011
530822000000,墨江哈尼族自治县,3,,1645350255019036674,0,0,1645349711726645253,6012,6013
530823000000,景东彝族自治县,3,,1645350255019036675,0,0,1645349711726645253,6014,6015
530824000000,景谷傣族彝族自治县,3,,1645350255019036676,0,0,1645349711726645253,6016,6017
530825000000,镇沅彝族哈尼族拉祜族自治县,3,,1645350255019036677,0,0,1645349711726645253,6018,6019
530826000000,江城哈尼族彝族自治县,3,,1645350255019036678,0,0,1645349711726645253,6020,6021
530827000000,孟连傣族拉祜族佤族自治县,3,,1645350255019036679,0,0,1645349711726645253,6022,6023
530828000000,澜沧拉祜族自治县,3,,1645350255019036680,0,0,1645349711726645253,6024,6025
530829000000,西盟佤族自治县,3,,1645350255019036681,0,0,1645349711726645253,6026,6027
530901000000,市辖区,3,,1645350256856141824,0,0,1645349711726645254,6030,6031
530902000000,临翔区,3,,1645350256856141825,0,0,1645349711726645254,6032,6033
530921000000,凤庆县,3,,1645350256856141826,0,0,1645349711726645254,6034,6035
530922000000,云县,3,,1645350256856141827,0,0,1645349711726645254,6036,6037
530923000000,永德县,3,,1645350256856141828,0,0,1645349711726645254,6038,6039
530924000000,镇康县,3,,1645350256856141829,0,0,1645349711726645254,6040,6041
530925000000,双江拉祜族佤族布朗族傣族自治县,3,,1645350256856141830,0,0,1645349711726645254,6042,6043
530926000000,耿马傣族佤族自治县,3,,1645350256856141831,0,0,1645349711726645254,6044,6045
530927000000,沧源佤族自治县,3,,1645350256856141832,0,0,1645349711726645254,6046,6047
532301000000,楚雄市,3,,1645350258596777984,0,0,1645349711726645255,6050,6051
532302000000,禄丰市,3,,1645350258600972288,0,0,1645349711726645255,6052,6053
532322000000,双柏县,3,,1645350258600972289,0,0,1645349711726645255,6054,6055
532323000000,牟定县,3,,1645350258600972290,0,0,1645349711726645255,6056,6057
532324000000,南华县,3,,1645350258600972291,0,0,1645349711726645255,6058,6059
532325000000,姚安县,3,,1645350258600972292,0,0,1645349711726645255,6060,6061
532326000000,大姚县,3,,1645350258600972293,0,0,1645349711726645255,6062,6063
532327000000,永仁县,3,,1645350258600972294,0,0,1645349711726645255,6064,6065
532328000000,元谋县,3,,1645350258600972295,0,0,1645349711726645255,6066,6067
532329000000,武定县,3,,1645350258600972296,0,0,1645349711726645255,6068,6069
532501000000,个旧市,3,,1645350260459048960,0,0,1645349711726645256,6072,6073
532502000000,开远市,3,,1645350260459048961,0,0,1645349711726645256,6074,6075
532503000000,蒙自市,3,,1645350260459048962,0,0,1645349711726645256,6076,6077
532504000000,弥勒市,3,,1645350260459048963,0,0,1645349711726645256,6078,6079
532523000000,屏边苗族自治县,3,,1645350260459048964,0,0,1645349711726645256,6080,6081
532524000000,建水县,3,,1645350260459048965,0,0,1645349711726645256,6082,6083
532525000000,石屏县,3,,1645350260459048966,0,0,1645349711726645256,6084,6085
532527000000,泸西县,3,,1645350260459048967,0,0,1645349711726645256,6086,6087
532528000000,元阳县,3,,1645350260459048968,0,0,1645349711726645256,6088,6089
532529000000,红河县,3,,1645350260459048969,0,0,1645349711726645256,6090,6091
532530000000,金平苗族瑶族傣族自治县,3,,1645350260459048970,0,0,1645349711726645256,6092,6093
532531000000,绿春县,3,,1645350260459048971,0,0,1645349711726645256,6094,6095
532532000000,河口瑶族自治县,3,,1645350260459048972,0,0,1645349711726645256,6096,6097
532601000000,文山市,3,,1645350262623309824,0,0,1645349711726645257,6100,6101
532622000000,砚山县,3,,1645350262623309825,0,0,1645349711726645257,6102,6103
532623000000,西畴县,3,,1645350262623309826,0,0,1645349711726645257,6104,6105
532624000000,麻栗坡县,3,,1645350262623309827,0,0,1645349711726645257,6106,6107
532625000000,马关县,3,,1645350262623309828,0,0,1645349711726645257,6108,6109
532626000000,丘北县,3,,1645350262623309829,0,0,1645349711726645257,6110,6111
532627000000,广南县,3,,1645350262623309830,0,0,1645349711726645257,6112,6113
532628000000,富宁县,3,,1645350262623309831,0,0,1645349711726645257,6114,6115
532801000000,景洪市,3,,1645350264250699776,0,0,1645349711726645258,6118,6119
532822000000,勐海县,3,,1645350264250699777,0,0,1645349711726645258,6120,6121
532823000000,勐腊县,3,,1645350264250699778,0,0,1645349711726645258,6122,6123
532901000000,大理市,3,,1645350265316052992,0,0,1645349711726645259,6126,6127
532922000000,漾濞彝族自治县,3,,1645350265316052993,0,0,1645349711726645259,6128,6129
532923000000,祥云县,3,,1645350265316052994,0,0,1645349711726645259,6130,6131
532924000000,宾川县,3,,1645350265316052995,0,0,1645349711726645259,6132,6133
532925000000,弥渡县,3,,1645350265316052996,0,0,1645349711726645259,6134,6135
532926000000,南涧彝族自治县,3,,1645350265316052997,0,0,1645349711726645259,6136,6137
532927000000,巍山彝族回族自治县,3,,1645350265316052998,0,0,1645349711726645259,6138,6139
532928000000,永平县,3,,1645350265316052999,0,0,1645349711726645259,6140,6141
532929000000,云龙县,3,,1645350265320247296,0,0,1645349711726645259,6142,6143
532930000000,洱源县,3,,1645350265320247297,0,0,1645349711726645259,6144,6145
532931000000,剑川县,3,,1645350265320247298,0,0,1645349711726645259,6146,6147
532932000000,鹤庆县,3,,1645350265320247299,0,0,1645349711726645259,6148,6149
533102000000,瑞丽市,3,,1645350267002163200,0,0,1645349711726645260,6152,6153
533103000000,芒市,3,,1645350267006357504,0,0,1645349711726645260,6154,6155
533122000000,梁河县,3,,1645350267006357505,0,0,1645349711726645260,6156,6157
533123000000,盈江县,3,,1645350267006357506,0,0,1645349711726645260,6158,6159
533124000000,陇川县,3,,1645350267006357507,0,0,1645349711726645260,6160,6161
533301000000,泸水市,3,,1645350268143013888,0,0,1645349711726645261,6164,6165
533323000000,福贡县,3,,1645350268143013889,0,0,1645349711726645261,6166,6167
533324000000,贡山独龙族怒族自治县,3,,1645350268143013890,0,0,1645349711726645261,6168,6169
533325000000,兰坪白族普米族自治县,3,,1645350268143013891,0,0,1645349711726645261,6170,6171
533401000000,香格里拉市,3,,1645350269241921536,0,0,1645349711726645262,6174,6175
533422000000,德钦县,3,,1645350269241921537,0,0,1645349711726645262,6176,6177
533423000000,维西傈僳族自治县,3,,1645350269241921538,0,0,1645349711726645262,6178,6179
540101000000,市辖区,3,,1645350270248554496,0,0,1645349715635736576,6184,6185
540102000000,城关区,3,,1645350270252748800,0,0,1645349715635736576,6186,6187
540103000000,堆龙德庆区,3,,1645350270252748801,0,0,1645349715635736576,6188,6189
540104000000,达孜区,3,,1645350270252748802,0,0,1645349715635736576,6190,6191
540121000000,林周县,3,,1645350270252748803,0,0,1645349715635736576,6192,6193
540122000000,当雄县,3,,1645350270252748804,0,0,1645349715635736576,6194,6195
540123000000,尼木县,3,,1645350270252748805,0,0,1645349715635736576,6196,6197
540124000000,曲水县,3,,1645350270252748806,0,0,1645349715635736576,6198,6199
540127000000,墨竹工卡县,3,,1645350270252748807,0,0,1645349715635736576,6200,6201
540171000000,格尔木藏青工业园区,3,,1645350270252748808,0,0,1645349715635736576,6202,6203
540172000000,拉萨经济技术开发区,3,,1645350270252748809,0,0,1645349715635736576,6204,6205
540173000000,西藏文化旅游创意园区,3,,1645350270252748810,0,0,1645349715635736576,6206,6207
540174000000,达孜工业园区,3,,1645350270252748811,0,0,1645349715635736576,6208,6209
540202000000,桑珠孜区,3,,1645350272941297664,0,0,1645349715635736577,6212,6213
540221000000,南木林县,3,,1645350272941297665,0,0,1645349715635736577,6214,6215
540222000000,江孜县,3,,1645350272941297666,0,0,1645349715635736577,6216,6217
540223000000,定日县,3,,1645350272941297667,0,0,1645349715635736577,6218,6219
540224000000,萨迦县,3,,1645350272941297668,0,0,1645349715635736577,6220,6221
540225000000,拉孜县,3,,1645350272941297669,0,0,1645349715635736577,6222,6223
540226000000,昂仁县,3,,1645350272941297670,0,0,1645349715635736577,6224,6225
540227000000,谢通门县,3,,1645350272941297671,0,0,1645349715635736577,6226,6227
540228000000,白朗县,3,,1645350272941297672,0,0,1645349715635736577,6228,6229
540229000000,仁布县,3,,1645350272941297673,0,0,1645349715635736577,6230,6231
540230000000,康马县,3,,1645350272941297674,0,0,1645349715635736577,6232,6233
540231000000,定结县,3,,1645350272941297675,0,0,1645349715635736577,6234,6235
540232000000,仲巴县,3,,1645350272941297676,0,0,1645349715635736577,6236,6237
540233000000,亚东县,3,,1645350272941297677,0,0,1645349715635736577,6238,6239
540234000000,吉隆县,3,,1645350272941297678,0,0,1645349715635736577,6240,6241
540235000000,聂拉木县,3,,1645350272941297679,0,0,1645349715635736577,6242,6243
540236000000,萨嘎县,3,,1645350272941297680,0,0,1645349715635736577,6244,6245
540237000000,岗巴县,3,,1645350272941297681,0,0,1645349715635736577,6246,6247
540302000000,卡若区,3,,1645350275055226880,0,0,1645349715635736578,6250,6251
540321000000,江达县,3,,1645350275055226881,0,0,1645349715635736578,6252,6253
540322000000,贡觉县,3,,1645350275055226882,0,0,1645349715635736578,6254,6255
540323000000,类乌齐县,3,,1645350275055226883,0,0,1645349715635736578,6256,6257
540324000000,丁青县,3,,1645350275055226884,0,0,1645349715635736578,6258,6259
540325000000,察雅县,3,,1645350275055226885,0,0,1645349715635736578,6260,6261
540326000000,八宿县,3,,1645350275055226886,0,0,1645349715635736578,6262,6263
540327000000,左贡县,3,,1645350275055226887,0,0,1645349715635736578,6264,6265
540328000000,芒康县,3,,1645350275055226888,0,0,1645349715635736578,6266,6267
540329000000,洛隆县,3,,1645350275055226889,0,0,1645349715635736578,6268,6269
540330000000,边坝县,3,,1645350275055226890,0,0,1645349715635736578,6270,6271
540402000000,巴宜区,3,,1645350276670033920,0,0,1645349715635736579,6274,6275
540421000000,工布江达县,3,,1645350276670033921,0,0,1645349715635736579,6276,6277
540422000000,米林县,3,,1645350276670033922,0,0,1645349715635736579,6278,6279
540423000000,墨脱县,3,,1645350276670033923,0,0,1645349715635736579,6280,6281
540424000000,波密县,3,,1645350276670033924,0,0,1645349715635736579,6282,6283
540425000000,察隅县,3,,1645350276670033925,0,0,1645349715635736579,6284,6285
540426000000,朗县,3,,1645350276670033926,0,0,1645349715635736579,6286,6287
540501000000,市辖区,3,,1645350278108680192,0,0,1645349715635736580,6290,6291
540502000000,乃东区,3,,1645350278108680193,0,0,1645349715635736580,6292,6293
540521000000,扎囊县,3,,1645350278108680194,0,0,1645349715635736580,6294,6295
540522000000,贡嘎县,3,,1645350278108680195,0,0,1645349715635736580,6296,6297
540523000000,桑日县,3,,1645350278108680196,0,0,1645349715635736580,6298,6299
540524000000,琼结县,3,,1645350278108680197,0,0,1645349715635736580,6300,6301
540525000000,曲松县,3,,1645350278108680198,0,0,1645349715635736580,6302,6303
540526000000,措美县,3,,1645350278108680199,0,0,1645349715635736580,6304,6305
540527000000,洛扎县,3,,1645350278108680200,0,0,1645349715635736580,6306,6307
540528000000,加查县,3,,1645350278108680201,0,0,1645349715635736580,6308,6309
540529000000,隆子县,3,,1645350278108680202,0,0,1645349715635736580,6310,6311
540530000000,错那县,3,,1645350278108680203,0,0,1645349715635736580,6312,6313
540531000000,浪卡子县,3,,1645350278108680204,0,0,1645349715635736580,6314,6315
540602000000,色尼区,3,,1645350279975145472,0,0,1645349715635736581,6318,6319
540621000000,嘉黎县,3,,1645350279975145473,0,0,1645349715635736581,6320,6321
540622000000,比如县,3,,1645350279975145474,0,0,1645349715635736581,6322,6323
540623000000,聂荣县,3,,1645350279975145475,0,0,1645349715635736581,6324,6325
540624000000,安多县,3,,1645350279975145476,0,0,1645349715635736581,6326,6327
540625000000,申扎县,3,,1645350279975145477,0,0,1645349715635736581,6328,6329
540626000000,索县,3,,1645350279975145478,0,0,1645349715635736581,6330,6331
540627000000,班戈县,3,,1645350279975145479,0,0,1645349715635736581,6332,6333
540628000000,巴青县,3,,1645350279975145480,0,0,1645349715635736581,6334,6335
540629000000,尼玛县,3,,1645350279975145481,0,0,1645349715635736581,6336,6337
540630000000,双湖县,3,,1645350279975145482,0,0,1645349715635736581,6338,6339
542521000000,普兰县,3,,1645350281665449984,0,0,1645349715635736582,6342,6343
542522000000,札达县,3,,1645350281665449985,0,0,1645349715635736582,6344,6345
542523000000,噶尔县,3,,1645350281665449986,0,0,1645349715635736582,6346,6347
542524000000,日土县,3,,1645350281665449987,0,0,1645349715635736582,6348,6349
542525000000,革吉县,3,,1645350281665449988,0,0,1645349715635736582,6350,6351
542526000000,改则县,3,,1645350281665449989,0,0,1645349715635736582,6352,6353
542527000000,措勤县,3,,1645350281665449990,0,0,1645349715635736582,6354,6355
610101000000,市辖区,3,,1645350283108290560,0,0,1645349718580137984,6360,6361
610102000000,新城区,3,,1645350283108290561,0,0,1645349718580137984,6362,6363
610103000000,碑林区,3,,1645350283108290562,0,0,1645349718580137984,6364,6365
610104000000,莲湖区,3,,1645350283108290563,0,0,1645349718580137984,6366,6367
610111000000,灞桥区,3,,1645350283108290564,0,0,1645349718580137984,6368,6369
610112000000,未央区,3,,1645350283108290565,0,0,1645349718580137984,6370,6371
610113000000,雁塔区,3,,1645350283108290566,0,0,1645349718580137984,6372,6373
610114000000,阎良区,3,,1645350283108290567,0,0,1645349718580137984,6374,6375
610115000000,临潼区,3,,1645350283108290568,0,0,1645349718580137984,6376,6377
610116000000,长安区,3,,1645350283108290569,0,0,1645349718580137984,6378,6379
610117000000,高陵区,3,,1645350283108290570,0,0,1645349718580137984,6380,6381
610118000000,鄠邑区,3,,1645350283108290571,0,0,1645349718580137984,6382,6383
610122000000,蓝田县,3,,1645350283108290572,0,0,1645349718580137984,6384,6385
610124000000,周至县,3,,1645350283108290573,0,0,1645349718580137984,6386,6387
610201000000,市辖区,3,,1645350284966367232,0,0,1645349718584332288,6390,6391
610202000000,王益区,3,,1645350284966367233,0,0,1645349718584332288,6392,6393
610203000000,印台区,3,,1645350284970561536,0,0,1645349718584332288,6394,6395
610204000000,耀州区,3,,1645350284970561537,0,0,1645349718584332288,6396,6397
610222000000,宜君县,3,,1645350284970561538,0,0,1645349718584332288,6398,6399
